User-ID,ISBN,Book-Rating
16106,1841953288,7
16110,0312982143,4
16110,0316781266,9
16110,0345430557,8
16110,037570745X,6
16110,0446324825,7
16110,0743407083,5
16110,0812544390,7
16110,096521365X,7
16116,0440222656,8
16121,0064401847,5
16121,0140298479,5
16121,0312983271,5
16121,0375705198,4
16121,0385335482,5
16121,0440220440,4
16121,0440222680,4
16121,0446674249,3
16121,0451192508,5
16121,0451409000,3
16121,0609809431,7
16121,1573229571,5
16123,0515135062,7
16125,0140296409,10
16125,0446343455,7
16129,0060932759,9
16129,0449125629,8
16130,0060936363,9
16130,0312995423,8
16130,0451208765,7
16130,0553578693,7
16143,039914465X,8
16183,0440219507,5
16185,0345391802,10
16185,0345453549,4
16206,0595304311,5
16233,0671447238,8
16237,0066214122,9
16237,0312034512,8
16237,0312141173,6
16237,0312929404,6
16237,0312963904,8
16237,0394407547,10
16237,0425145107,6
16237,0671737198,8
16237,0879836458,5
16237,0898791006,7
16250,0671660632,8
16258,0140467513,5
16258,0679434046,5
16258,0786927895,8
16258,0786928077,7
16258,0786929111,7
16258,0786929413,6
16258,0786929472,7
16258,0786929650,7
16258,0786929863,8
16258,0786930063,9
16258,0786930365,9
16258,0786930616,7
16260,0060909994,9
16260,0425067823,8
16260,1560763396,5
16271,1585673129,5
16280,0525934960,8
16338,0394700023,10
16381,0345450892,8
16386,0060962763,10
16386,0385474016,5
16386,0671868640,10
16400,155166674X,8
16411,0380704471,7
16412,0316666343,7
16418,0316107107,6
16418,0380815931,5
16418,0425165701,5
16418,0553565370,5
16418,0671738275,2
16445,0441002536,6
16460,1410744310,9
16469,1418413933,8
16469,1418420751,8
16473,0971582203,9
16475,0312283784,8
16479,0451181859,8
16488,0020518501,8
16488,0060915544,8
16488,0064400050,10
16488,0070212570,8
16488,0140053204,10
16488,0345387651,8
16488,0394700023,9
16488,0395689880,8
16488,042511774X,8
16488,044021145X,5
16488,0446365386,8
16488,0446512818,4
16488,0446606812,7
16488,0452278384,6
16488,0517189542,9
16488,0553275976,7
16488,0553277472,9
16488,0671724738,7
16488,0743225406,10
16488,076790284X,7
16488,0872169294,8
16488,0874775442,6
16488,0874776929,8
16488,088266249X,5
16488,0892816287,7
16490,0446364193,9
16490,0553584014,8
16490,0743456378,8
16492,0151006903,7
16492,0375503722,7
16492,0393058506,8
16492,0671027387,8
16492,0688132200,6
16498,0553057081,5
16507,0553274295,9
16509,0060987103,9
16510,0312203039,9
16510,0440211891,7
16510,0440222656,9
16510,0446364797,5
16510,0451197410,9
16510,0515116068,6
16510,0515126500,7
16510,0671749412,5
16517,0425147622,6
16517,0425161242,6
16517,0517566540,7
16517,068801111X,8
16530,0446610739,3
16530,0671724541,7
16530,078601556X,2
16532,0061040282,9
16532,0440214041,10
16532,0449215296,7
16542,067088300X,9
16549,0452268060,6
16553,0345427637,8
16553,0451526643,5
16557,0374117349,8
16599,0060812516,5
16599,0060982012,5
16599,0140293248,8
16599,0140390448,5
16599,0195052609,5
16599,0345337662,8
16599,0345351525,5
16599,034538475X,6
16599,0446516538,6
16599,0451523377,7
16599,0451524047,5
16599,0451624955,8
16599,0486268756,8
16599,055327886X,5
16599,0679733760,8
16599,0679763309,8
16599,0809015765,5
16599,0860917886,7
16599,0871401045,7
16599,1582972397,7
16601,0060186348,9
16601,0060186380,9
16601,0064410129,9
16601,0312924801,5
16601,0345433262,8
16601,0345440072,8
16601,0380797399,10
16601,0380820870,9
16601,0393049701,7
16601,0451458311,8
16601,0618002227,8
16601,0671010123,10
16601,0671014935,9
16601,0671019554,9
16601,0743223543,10
16601,0786808551,9
16601,0786817070,9
16601,0786819146,9
16601,0805056084,9
16623,0064440850,9
16634,0002551675,8
16634,0020442009,9
16634,0020442203,9
16634,0020442408,8
16634,0020442602,9
16634,0020869002,8
16634,0023018909,7
16634,0024181900,10
16634,0028604032,8
16634,003061368X,8
16634,0060162767,8
16634,0060165936,8
16634,006016848X,7
16634,0060392452,8
16634,006091260X,7
16634,0061009431,5
16634,0061012165,8
16634,0061054437,8
16634,0061094145,8
16634,0066212855,8
16634,0070167559,5
16634,0137533195,5
16634,0140052623,8
16634,0140071083,10
16634,0140075569,8
16634,0140440224,10
16634,0140440755,7
16634,0140480331,8
16634,0140481346,8
16634,0140481389,9
16634,0140511520,8
16634,015100692X,9
16634,0195046455,8
16634,0195283562,8
16634,023108028X,8
16634,0310369614,5
16634,0312022824,8
16634,0312146027,8
16634,0312181825,8
16634,0312980167,9
16634,0316082775,10
16634,0316284955,8
16634,0316441791,7
16634,0345253434,9
16634,0345253450,8
16634,0345255887,8
16634,0345310594,10
16634,0345313860,10
16634,0345324366,8
16634,0345332989,8
16634,0345332997,8
16634,0345349571,8
16634,0345350499,10
16634,0345354435,8
16634,0345422317,8
16634,0345466624,7
16634,0374111197,7
16634,0375725784,3
16634,0376011599,7
16634,037603078X,7
16634,0380002930,10
16634,0380003570,8
16634,0380008238,8
16634,0380018179,7
16634,0380607727,9
16634,0380698870,8
16634,0380751402,8
16634,0380753995,10
16634,0380761327,10
16634,0380771314,2
16634,038077982X,8
16634,0380789019,9
16634,0380789175,10
16634,0380791986,8
16634,038081658X,8
16634,0380978407,8
16634,0382099893,8
16634,0385190328,8
16634,0385199570,10
16634,038523502X,7
16634,0385300891,8
16634,0385314744,8
16634,0385418485,8
16634,0385418493,8
16634,0385476469,8
16634,0385479948,8
16634,0385482485,8
16634,0385482493,8
16634,0385507593,8
16634,0390211532,6
16634,0394523512,9
16634,0394588320,8
16634,0394755588,7
16634,0395247586,10
16634,0395257301,10
16634,0395286654,10
16634,0395329361,10
16634,0395437482,10
16634,039913039X,8
16634,0399137173,9
16634,0399141715,7
16634,0399501487,8
16634,0425040534,10
16634,0425053245,8
16634,0425104818,8
16634,0425140040,8
16634,0425144941,8
16634,0425164829,8
16634,0425166899,7
16634,0440003628,8
16634,0440097401,8
16634,0440121914,8
16634,0440213525,7
16634,0440324912,8
16634,0440501091,8
16634,0440503531,7
16634,0441001971,8
16634,0441002935,8
16634,0441003745,8
16634,0441004520,8
16634,0441006205,8
16634,0441008534,7
16634,0441010512,7
16634,0441294677,7
16634,0441304834,8
16634,0441807445,7
16634,0445210125,9
16634,0445405627,7
16634,0446353914,8
16634,0446359866,7
16634,0446512923,6
16634,044651344X,7
16634,044651490X,9
16634,0446607258,10
16634,0446677450,3
16634,0449205193,8
16634,0449210634,8
16634,0449212602,8
16634,0449905543,7
16634,0451137922,8
16634,0451140796,8
16634,0451166892,10
16634,0451202503,7
16634,0451401387,6
16634,0451401476,8
16634,0451402154,5
16634,0451450183,9
16634,0451450337,10
16634,0451450760,9
16634,0451451511,6
16634,0451521242,10
16634,0452261341,10
16634,0452262143,8
16634,0452267404,9
16634,0452269431,10
16634,0452279178,9
16634,0515085022,7
16634,0515100552,10
16634,0515102636,9
16634,0515103802,10
16634,051510728X,9
16634,0515109517,8
16634,0517029626,10
16634,0517060183,8
16634,0517061481,7
16634,0517436035,10
16634,0517536838,6
16634,0517556278,6
16634,0517562278,8
16634,0517577402,8
16634,0517593122,8
16634,0517662922,4
16634,0517677261,7
16634,0523425570,7
16634,0523485360,6
16634,052883410X,8
16634,0534011160,8
16634,0553011596,9
16634,0553050524,8
16634,0553130242,7
16634,0553210092,8
16634,0553212583,8
16634,055321330X,8
16634,0553254510,10
16634,0553278746,8
16634,0553281836,10
16634,0553284509,8
16634,0553291165,8
16634,0553293257,7
16634,0553560816,6
16634,0553562738,8
16634,0553563505,8
16634,0553563580,8
16634,0553568736,7
16634,0553572210,5
16634,0553573268,8
16634,0571167926,8
16634,0600348040,6
16634,0634020463,5
16634,0634020501,5
16634,0670691992,8
16634,0670823074,10
16634,067082982X,8
16634,0670839531,8
16634,0670846643,7
16634,0670855030,8
16634,0671038567,7
16634,0671249886,8
16634,0671427377,8
16634,0671431854,10
16634,0671459031,7
16634,067154313X,7
16634,0671664859,10
16634,0671673009,7
16634,0671695738,9
16634,0671707175,10
16634,0671721070,6
16634,0671742264,10
16634,0671850148,9
16634,0671882368,8
16634,0673157202,10
16634,0679410325,10
16634,0679448594,8
16634,0679451250,8
16634,0679723110,6
16634,0679726470,10
16634,0679726489,10
16634,0679730419,8
16634,067976402X,8
16634,0679772677,8
16634,0681403225,9
16634,0684813149,4
16634,0684818442,7
16634,0684818701,9
16634,0684824299,7
16634,0684844893,8
16634,0684848597,5
16634,0684856174,8
16634,0684857359,8
16634,0684867672,10
16634,0688103618,8
16634,0688146570,7
16634,0688148840,8
16634,0690000111,10
16634,0696000113,8
16634,0696016753,7
16634,0696207400,8
16634,0735201072,8
16634,0764154133,7
16634,0767903080,8
16634,0767904842,8
16634,0800783360,7
16634,0801670640,7
16634,0802130348,8
16634,0802131301,7
16634,0804102201,8
16634,0805063889,8
16634,0805208917,10
16634,0806931930,7
16634,0806942436,8
16634,0811825558,8
16634,0811831310,7
16634,0812078713,8
16634,0812521129,8
16634,0812523849,8
16634,0812525779,7
16634,0812562860,8
16634,0812574621,7
16634,0812885406,8
16634,0821739190,7
16634,0821743279,5
16634,0822209756,8
16634,0822953161,8
16634,0840791712,8
16634,0849911435,10
16634,0865731810,7
16634,0865739242,7
16634,0878305807,7
16634,0879100095,10
16634,0879100915,8
16634,0879237848,10
16634,0881845019,5
16634,0881847429,9
16634,0881847968,8
16634,0881849677,8
16634,0883657376,7
16634,0884963799,7
16634,0890090572,9
16634,0890092087,8
16634,0895778602,8
16634,0898793491,7
16634,0916856003,9
16634,0916856011,8
16634,0918894735,8
16634,0929714008,7
16634,0929714016,7
16634,0929714024,7
16634,0964441101,7
16634,0965063992,8
16634,0965630447,8
16634,0965792951,8
16634,1557041393,8
16634,1557880905,7
16634,1559360615,9
16634,1560766700,6
16634,1563054388,8
16634,1573221201,7
16634,1578591201,10
16634,1585670499,8
16634,1853263087,8
16634,1853263281,8
16634,1881955680,5
16634,1883642450,7
16634,1883651042,7
16639,0618131736,5
16649,0440229499,7
16659,0312201656,8
16659,0452268060,6
16665,1561792802,5
16687,0345378490,8
16687,067102423X,8
16689,0062511173,10
16711,0440224764,10
16717,0066214122,9
16717,0345409469,10
16717,0375501037,10
16717,0393315703,10
16717,042510107X,9
16717,0425188310,8
16717,0452284015,10
16717,0465006965,10
16718,0142001740,8
16718,0201488329,10
16718,0316540838,10
16718,0345432711,5
16718,0374203113,7
16718,037541326X,10
16718,0385335482,10
16718,0385336179,10
16718,039568093X,10
16718,0446519073,10
16718,0446519723,10
16718,0446532452,8
16718,0446605239,9
16718,0451142934,9
16718,0452278848,8
16718,0500203067,7
16718,0517702606,10
16718,0553250256,10
16718,0670880728,10
16718,0671663984,7
16718,067173590X,10
16718,0679732411,8
16718,0684845067,10
16718,0711915474,10
16718,0711930007,10
16718,074322423X,8
16718,0743245938,10
16718,0743418174,10
16718,0767905180,10
16718,0786863218,8
16718,0786865091,8
16718,0786868716,10
16718,0786881852,9
16718,0786884290,9
16718,0802136648,10
16718,155874262X,9
16718,1558743316,8
16718,B00007MF56,9
16731,074347046X,7
16747,0446600474,5
16749,0312970625,5
16749,0446612790,8
16749,0449204995,5
16749,0553583956,7
16749,0679455876,6
16749,0684835975,7
16749,0765302187,5
16755,0316666343,6
16755,0380821206,3
16755,0385334036,8
16755,0399146008,4
16755,0399146725,9
16755,0743215052,5
16755,0743221990,5
16759,073930464X,8
16759,1574530720,4
16769,038072331X,8
16769,0446605484,10
16769,0449906248,9
16777,0064405176,10
16777,0345339703,10
16777,0440439884,6
16777,0448131307,5
16777,0451523733,7
16777,1853260053,10
16777,1853260789,5
16777,1853262447,10
16782,0140053204,5
16782,0451163508,10
16782,0451166892,10
16787,0425175111,8
16795,0020280505,8
16795,0020419805,8
16795,002517990X,6
16795,003071091X,5
16795,006000150X,5
16795,006001203X,8
16795,0060157119,7
16795,0060163747,8
16795,0060164719,8
16795,0060169036,7
16795,006017613X,9
16795,0060176172,8
16795,0060176784,7
16795,0060177861,5
16795,0060178213,9
16795,006018311X,7
16795,0060191538,6
16795,0060192704,8
16795,0060195460,6
16795,0060210117,5
16795,0060263865,8
16795,0060267828,5
16795,0060391715,8
16795,0060540753,8
16795,0060633875,9
16795,0060801115,8
16795,0060930535,4
16795,0060952075,8
16795,0060969911,6
16795,0060976845,7
16795,0061008869,5
16795,0061009059,9
16795,0061009784,8
16795,0061011479,8
16795,0061030244,8
16795,0061051721,8
16795,0061091502,8
16795,006109224X,8
16795,0061092819,8
16795,0062502182,8
16795,0062506811,7
16795,006251072X,8
16795,0062516728,9
16795,0062517279,8
16795,006440188X,8
16795,0064407667,8
16795,0064407675,7
16795,0064411028,6
16795,0064430960,5
16795,0064434478,5
16795,0064434729,5
16795,0064440516,5
16795,0064440583,5
16795,0064442438,5
16795,0064451410,6
16795,0064451429,5
16795,006621341X,6
16795,0066213703,8
16795,0070064601,9
16795,0070212570,9
16795,0075536668,8
16795,0140179836,10
16795,0140196277,8
16795,0140244824,6
16795,0140366849,9
16795,0140367144,7
16795,0140434267,8
16795,0140501738,5
16795,0140505393,5
16795,0140547533,5
16795,0140558195,5
16795,0140558640,6
16795,0140558918,5
16795,0140566724,5
16795,0141301074,7
16795,0142000205,9
16795,0142000663,8
16795,0142001740,10
16795,0151002517,4
16795,0151008116,10
16795,0151504407,9
16795,0152009868,5
16795,0152019561,5
16795,0152020950,5
16795,0152632247,5
16795,0152928510,5
16795,0156005646,6
16795,0156329301,8
16795,0156681404,5
16795,0307000427,5
16795,0307001377,5
16795,0307020738,5
16795,0307021688,8
16795,0307021858,5
16795,0307061116,7
16795,0307101002,5
16795,0307101649,7
16795,0307101657,5
16795,0307102262,7
16795,0307102343,5
16795,0307102521,5
16795,0307116336,5
16795,0307119653,5
16795,0307125394,5
16795,0307132870,5
16795,0307160599,5
16795,0307171574,5
16795,0307176274,5
16795,030720314X,5
16795,0307251764,5
16795,0307264025,5
16795,0307301451,8
16795,0307301907,5
16795,0307302008,5
16795,0307302636,5
16795,030768797X,5
16795,0307960366,5
16795,0307960404,5
16795,0307987868,5
16795,0307988066,8
16795,0310205573,7
16795,0310240107,7
16795,0310448816,8
16795,0312026633,9
16795,0312144075,10
16795,0312193513,5
16795,0312195516,9
16795,0312198396,8
16795,0312206070,10
16795,0312242654,9
16795,0312263937,8
16795,0312280513,9
16795,0312291639,9
16795,0312305060,8
16795,031242227X,9
16795,0312695977,8
16795,0312869649,5
16795,0312927967,5
16795,0312953976,5
16795,0312955731,5
16795,0312966326,7
16795,0312966970,8
16795,0312974574,8
16795,0312975732,7
16795,0312978383,6
16795,0312979797,7
16795,0312979975,8
16795,0312980140,6
16795,0312981546,6
16795,0316168688,10
16795,0316182540,8
16795,0316569321,9
16795,0316666343,10
16795,0316693235,9
16795,0316693251,9
16795,0316769487,8
16795,0316780812,9
16795,0316781142,9
16795,0316782505,8
16795,0316817155,6
16795,0345333217,7
16795,0345339703,8
16795,0345342968,8
16795,0345355105,6
16795,0345361571,9
16795,0345363582,5
16795,0345373537,6
16795,0345378490,7
16795,0345380754,8
16795,034538430X,5
16795,0345384350,5
16795,0345384369,8
16795,0345387651,5
16795,0345388151,8
16795,0345391241,8
16795,0345403339,9
16795,0345409523,7
16795,0345409876,6
16795,0345412974,6
16795,0345417623,5
16795,0345422783,10
16795,0345423097,10
16795,0345429192,6
16795,0345435168,8
16795,034543739X,8
16795,0345438329,9
16795,0345439104,8
16795,0345441265,8
16795,0345443128,8
16795,0345444566,8
16795,0345445724,9
16795,0345458842,7
16795,0373118406,6
16795,0373195834,5
16795,0373226756,5
16795,0373255292,6
16795,0373261772,5
16795,037326352X,5
16795,0373271433,6
16795,0373272413,8
16795,0373273185,6
16795,0373441886,3
16795,0373441916,7
16795,0373511434,8
16795,0373511876,6
16795,037351221X,6
16795,0373691246,6
16795,0373709838,3
16795,0373765134,5
16795,0373790236,5
16795,0373832524,8
16795,037383571X,6
16795,0374100128,9
16795,0374110131,9
16795,0374311013,5
16795,0374361649,5
16795,0374527229,6
16795,0375406328,8
16795,0375410945,9
16795,0375412530,9
16795,0375412824,10
16795,0375500995,9
16795,0375502238,8
16795,0375505547,8
16795,0375701214,8
16795,0375703063,8
16795,0375706771,7
16795,0375707972,5
16795,0375726403,4
16795,0375727345,9
16795,0376038772,9
16795,0380001411,7
16795,0380002930,6
16795,038000772X,5
16795,0380470845,8
16795,0380703882,7
16795,0380708655,7
16795,0380709546,5
16795,0380714647,9
16795,0380714876,7
16795,0380716259,5
16795,0380717158,8
16795,0380723085,10
16795,0380723336,8
16795,0380724472,7
16795,038072796X,5
16795,0380730138,8
16795,0380804204,5
16795,0380808072,8
16795,0380820145,9
16795,0385123132,9
16795,0385124031,8
16795,0385145217,9
16795,0385177690,9
16795,0385262299,8
16795,0385296495,6
16795,0385309139,8
16795,0385310684,5
16795,0385311923,7
16795,038531292X,9
16795,0385315309,7
16795,0385316348,7
16795,0385318782,9
16795,0385319207,7
16795,0385319711,8
16795,038533334X,6
16795,0385335490,7
16795,038533558X,9
16795,0385337639,9
16795,0385420161,7
16795,0385472943,6
16795,0385479670,5
16795,0385492081,5
16795,0385497261,7
16795,0385498802,9
16795,0385503822,8
16795,0385504209,10
16795,0385505833,10
16795,0385508417,10
16795,0385720106,9
16795,0385720467,9
16795,0393020126,7
16795,039480001X,5
16795,0394830199,5
16795,0394837363,5
16795,0394848365,5
16795,039487336X,5
16795,0394883209,5
16795,0394891139,6
16795,0394898613,5
16795,0395159903,8
16795,0395404509,7
16795,0395557011,5
16795,0395689961,9
16795,0395845181,5
16795,039700981X,5
16795,0399135790,7
16795,0399139192,5
16795,0399140530,6
16795,0399140913,8
16795,0399141065,7
16795,0399142495,8
16795,0399144463,7
16795,0399144714,7
16795,0399146296,9
16795,0399148027,8
16795,0399201440,5
16795,0399213015,8
16795,0399230033,5
16795,039923392X,5
16795,0399234276,6
16795,0399237704,5
16795,0399526048,9
16795,0399526544,10
16795,0415924952,6
16795,0425077837,8
16795,0425087832,6
16795,0425095576,6
16795,0425097773,5
16795,0425104273,7
16795,042510687X,8
16795,0425107469,9
16795,0425115801,8
16795,0425119653,7
16795,0425130258,6
16795,042513699X,7
16795,0425144372,5
16795,0425162443,9
16795,0425166619,8
16795,042516876X,10
16795,0425172996,8
16795,042517736X,6
16795,0425179605,8
16795,0425179885,4
16795,042518109X,9
16795,0425182878,5
16795,0425183378,3
16795,0439062802,5
16795,0439110912,5
16795,0439309085,5
16795,0440114756,9
16795,0440124344,7
16795,0440129265,5
16795,0440146577,7
16795,0440156637,6
16795,0440167531,7
16795,0440172217,6
16795,044018293X,8
16795,0440186560,7
16795,0440193613,7
16795,0440194903,8
16795,0440198577,7
16795,0440200563,8
16795,0440211263,9
16795,0440213525,5
16795,0440214041,6
16795,0440214114,5
16795,044021422X,6
16795,0440217547,7
16795,044022103X,8
16795,044022165X,5
16795,0440222656,9
16795,0440223237,7
16795,0440224675,5
16795,0440224810,6
16795,0440226104,5
16795,0440226430,9
16795,0440226708,8
16795,0440236444,8
16795,0440236703,9
16795,0440236851,5
16795,0440236991,7
16795,0440343194,10
16795,044046126X,5
16795,0440508215,7
16795,0440940001,9
16795,044100119X,8
16795,0441800114,8
16795,0441800122,8
16795,0441802087,8
16795,0446327069,6
16795,0446349496,6
16795,0446353957,8
16795,0446356611,7
16795,0446359408,9
16795,0446360708,6
16795,0446363251,8
16795,0446364193,8
16795,0446390380,8
16795,0446512362,7
16795,0446513342,7
16795,0446513954,7
16795,044651652X,9
16795,044651747X,8
16795,044651862X,6
16795,0446519138,8
16795,044651974X,8
16795,0446524131,6
16795,0446524603,7
16795,0446526126,6
16795,0446527785,8
16795,0446531332,9
16795,0446532452,8
16795,0446600342,5
16795,0446602736,7
16795,0446605239,10
16795,0446605336,7
16795,0446606227,9
16795,0446606774,8
16795,0446606960,7
16795,0446607207,7
16795,0446607436,8
16795,0446607657,9
16795,0446608955,8
16795,0446609404,8
16795,0446609943,5
16795,0446610038,9
16795,0446610399,6
16795,0446610496,10
16795,044661050X,10
16795,0446610518,9
16795,0446613843,8
16795,0446614173,8
16795,0446671215,7
16795,0446672211,8
16795,0448030926,6
16795,0448095513,5
16795,0448102129,5
16795,0448400715,5
16795,0448400901,5
16795,044840947X,5
16795,0448417065,5
16795,0448420899,5
16795,0449005909,7
16795,0449006344,6
16795,0449006522,7
16795,0449006530,8
16795,0449183300,5
16795,0449213730,2
16795,0449225046,8
16795,0449238946,7
16795,0449907953,7
16795,0449908631,5
16795,0451154916,4
16795,0451159535,8
16795,0451161343,8
16795,0451161351,7
16795,0451166604,10
16795,0451167570,5
16795,0451169514,8
16795,0451169522,10
16795,0451177096,8
16795,0451184963,8
16795,0451192249,8
16795,0451192257,8
16795,0451197747,9
16795,0451198638,6
16795,0451200152,8
16795,0451200837,8
16795,0451201744,5
16795,0451203070,10
16795,0451205073,10
16795,0451205642,8
16795,0451206878,4
16795,0451207955,5
16795,0451209028,8
16795,0451209540,8
16795,0451404092,5
16795,0451406826,9
16795,0451409973,6
16795,0451410319,9
16795,0451410742,8
16795,0451410777,9
16795,0451410947,8
16795,0451522222,5
16795,0451524004,7
16795,0451524934,8
16795,0452277507,7
16795,0486266885,5
16795,0486280314,6
16795,0486406512,8
16795,0486415864,8
16795,0486424499,8
16795,0500277591,5
16795,0505525046,8
16795,051508901X,8
16795,0515090395,8
16795,0515099279,8
16795,0515102636,10
16795,051510521X,9
16795,0515106070,5
16795,0515108030,8
16795,051511992X,10
16795,0515120898,10
16795,0515124621,8
16795,0515127221,9
16795,051513290X,8
16795,0515134120,7
16795,0515136379,9
16795,0515136530,8
16795,0517436930,8
16795,0517577550,8
16795,051759501X,7
16795,0517799731,6
16795,0525460837,5
16795,0525944818,8
16795,0525945210,10
16795,0525945741,7
16795,0525946063,8
16795,0525947299,10
16795,0528824910,5
16795,0531071421,5
16795,055305094X,7
16795,0553057006,7
16795,0553096079,8
16795,0553102222,9
16795,0553106163,8
16795,0553107305,8
16795,0553110632,9
16795,0553110837,9
16795,0553209779,6
16795,0553213873,8
16795,0553240749,8
16795,0553250426,7
16795,0553256742,7
16795,0553262645,9
16795,0553268880,5
16795,0553272055,8
16795,0553275291,9
16795,0553278274,7
16795,0553278355,2
16795,0553278827,9
16795,0553284118,8
16795,0553284657,8
16795,0553285920,6
16795,0553293982,7
16795,0553294903,9
16795,0553295977,5
16795,0553296981,8
16795,0553299506,7
16795,0553299611,6
16795,0553379291,9
16795,0553486330,5
16795,0553563521,7
16795,0553565915,7
16795,0553567217,7
16795,0553568701,7
16795,0553568760,7
16795,0553569619,6
16795,0553571583,7
16795,0553572326,9
16795,0553573659,8
16795,0553574086,7
16795,0553579754,8
16795,0553580191,7
16795,0553582747,8
16795,055358412X,9
16795,0553801376,9
16795,0553802976,10
16795,0553803077,7
16795,0590025996,5
16795,0590037145,5
16795,0590058118,6
16795,0590224735,7
16795,0590228714,7
16795,0590251597,7
16795,0590251600,7
16795,0590251651,7
16795,0590251678,7
16795,0590399861,5
16795,0590416022,8
16795,0590417010,5
16795,0590420577,5
16795,0590443518,7
16795,0590477382,5
16795,0590477404,5
16795,0590543318,8
16795,059056885X,5
16795,0590582887,5
16795,059084783X,5
16795,0609605925,5
16795,0609607375,8
16795,0609803875,10
16795,0618055444,5
16795,0618154442,8
16795,0670032107,9
16795,0670220264,10
16795,0670870897,9
16795,0670880728,7
16795,0670887242,7
16795,0670892742,7
16795,0670894605,10
16795,0671001132,9
16795,0671001795,7
16795,0671003682,7
16795,0671007637,6
16795,0671008978,7
16795,0671016792,8
16795,0671021001,10
16795,0671024507,7
16795,0671025333,9
16795,0671039741,9
16795,0671039946,6
16795,0671039962,6
16795,0671041789,7
16795,0671042262,8
16795,0671067990,8
16795,0671218395,9
16795,0671229419,9
16795,0671249894,8
16795,0671449028,5
16795,0671449044,5
16795,0671510053,5
16795,0671510126,7
16795,067151699X,8
16795,0671525743,8
16795,0671533983,8
16795,0671534718,7
16795,0671534726,6
16795,0671639722,7
16795,067164257X,9
16795,0671648144,9
16795,0671664581,9
16795,0671670646,8
16795,0671674633,7
16795,067169507X,7
16795,0671708635,7
16795,0671729411,7
16795,0671729489,9
16795,0671730789,7
16795,0671735098,8
16795,0671737821,5
16795,0671744526,4
16795,0671749013,8
16795,0671759361,8
16795,0671769316,9
16795,0671776126,7
16795,0671799525,9
16795,0671894242,5
16795,0679403558,8
16795,0679412476,8
16795,0679428526,8
16795,067943013X,10
16795,0679437037,7
16795,0679437460,10
16795,0679452532,9
16795,0679457550,5
16795,067973225X,7
16795,0679736379,8
16795,067974388X,8
16795,0679745203,7
16795,0679746048,9
16795,0679770410,8
16795,0679808353,5
16795,0679813438,5
16795,0679870415,6
16795,0679885722,6
16795,0684128195,9
16795,0684801221,8
16795,0684801523,6
16795,0684814153,7
16795,0684814994,9
16795,0684834723,9
16795,0684835614,5
16795,0684835819,8
16795,0684842327,10
16795,068484477X,7
16795,0684845768,7
16795,0684849739,9
16795,068485029X,7
16795,068485080X,9
16795,0684856603,6
16795,0684857340,2
16795,0684859939,8
16795,0684866102,8
16795,0684871262,9
16795,0684874350,7
16795,0688040330,9
16795,0688093043,8
16795,068810312X,8
16795,0688107508,8
16795,0688119344,9
16795,068813128X,7
16795,0688132855,5
16795,0688151175,9
16795,0688151817,5
16795,0688160824,8
16795,0688170528,8
16795,0688172865,9
16795,0688173691,8
16795,0688177867,5
16795,0688180639,8
16795,068971310X,8
16795,0689715811,6
16795,0689716117,7
16795,0689716605,5
16795,0689718616,5
16795,0689814747,5
16795,068982954X,5
16795,0689840810,5
16795,0689841345,5
16795,0689845065,5
16795,0689849109,9
16795,0694006513,5
16795,0694056081,10
16795,0696025701,7
16795,069602585X,7
16795,0696219166,9
16795,0698114124,5
16795,0736401245,5
16795,0736802053,8
16795,0740704818,9
16795,0743203631,8
16795,0743204735,8
16795,0743211189,8
16795,0743211375,9
16795,0743225791,7
16795,0743235150,10
16795,0743237188,9
16795,0743411323,9
16795,074341134X,10
16795,0743412273,9
16795,0743418174,9
16795,0743418891,8
16795,0743428587,8
16795,0743428595,4
16795,0743430999,7
16795,0743454529,10
16795,0749708042,5
16795,0758200374,7
16795,0761315357,5
16795,0761409033,5
16795,0762101466,5
16795,0762406925,8
16795,0762703245,9
16795,0762709308,8
16795,0763603112,5
16795,0763603368,9
16795,0763605573,5
16795,0763606391,8
16795,0763609099,5
16795,0763609102,5
16795,0764170201,5
16795,0765304058,8
16795,0765341972,6
16795,0767905938,9
16795,0767915054,9
16795,0785271899,8
16795,0785302867,5
16795,0786003111,7
16795,0786011998,9
16795,0786212233,2
16795,0786840684,5
16795,0786860200,9
16795,0786862564,6
16795,0786866845,9
16795,0786867647,10
16795,0786868090,9
16795,0786868716,8
16795,0786869054,9
16795,0786880007,7
16795,078688097X,8
16795,0786881208,7
16795,0786881852,9
16795,0786884592,5
16795,0786885688,7
16795,0786886021,6
16795,0786889020,5
16795,0789436507,6
16795,0789439883,5
16795,0800716779,9
16795,0800717228,9
16795,0800754344,8
16795,0800771710,8
16795,080078412X,6
16795,0802131786,6
16795,0802135196,8
16795,0802726313,7
16795,0803600747,9
16795,0803703740,5
16795,0803718276,5
16795,0803725914,5
16795,0804107432,9
16795,0804110972,7
16795,0804114609,8
16795,0804115613,7
16795,0804116261,7
16795,0804117942,7
16795,0805047042,7
16795,0805047905,5
16795,0805061762,10
16795,0805066128,8
16795,0806968427,8
16795,0807508527,5
16795,0807552933,5
16795,0807553913,5
16795,0807591106,5
16795,0807593664,5
16795,0809425815,7
16795,0811201082,7
16795,0811801802,10
16795,0811802981,9
16795,0811831620,8
16795,0812065530,5
16795,0812093453,7
16795,0812577701,7
16795,0812930304,8
16795,0812930347,7
16795,0812931130,8
16795,0812932358,7
16795,0812967240,8
16795,0812992113,9
